rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
1688	ENSG00000126705	AHDC1	"AT hook, DNA binding motif, containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]"	1	p35.3	-1	27534035	27604431	-1.176198373	3.96E-10
1689	ENSG00000129467	ADCY4	adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]	14	q12	-1	24318349	24335093	-1.450146276	3.98E-10
1690	ENSG00000236064			X	q22.3	-1	107894597	107935980	-0.902883512	3.99E-10
1691	ENSG00000101333	PLCB4	"phospholipase C, beta 4 [Source:HGNC Symbol;Acc:HGNC:9059]"	20	p12.3	1	9068763	9481242	1.474351524	4.02E-10
1692	ENSG00000160087	UBE2J2	"ubiquitin-conjugating enzyme E2, J2 [Source:HGNC Symbol;Acc:HGNC:19268]"	1	p36.33	-1	1253909	1273885	0.833611275	4.02E-10
1693	ENSG00000176155	CCDC57	coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]	17	q25.3	-1	82101460	82212830	1.301698783	4.02E-10
1694	ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	3	q13.11	1	105366909	105576900	1.692139999	4.06E-10
1695	ENSG00000094755	GABRP	"gamma-aminobutyric acid (GABA) A receptor, pi [Source:HGNC Symbol;Acc:HGNC:4089]"	5	q35.1	1	170763350	170814047	-3.285979044	4.20E-10
1696	ENSG00000173894	CBX2	chromobox homolog 2 [Source:HGNC Symbol;Acc:HGNC:1552]	17	q25.3	1	79778132	79787983	0.94080492	4.21E-10
1697	ENSG00000105926	MPP6	"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) [Source:HGNC Symbol;Acc:HGNC:18167]"	7	p15.3	1	24573268	24694193	1.135584863	4.30E-10
1698	ENSG00000184557	SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	17	q25.3	-1	78356778	78360077	3.136222249	4.30E-10
1699	ENSG00000131778	CHD1L	chromodomain helicase DNA binding protein 1-like [Source:HGNC Symbol;Acc:HGNC:1916]	1	q21.1	1	147242641	147295766	1.022742543	4.35E-10
1700	ENSG00000167332	OR51E2	"olfactory receptor, family 51, subfamily E, member 2 [Source:HGNC Symbol;Acc:HGNC:15195]"	11	p15.4	-1	4680171	4697854	3.843383051	4.37E-10
1701	ENSG00000160584	SIK3	SIK family kinase 3 [Source:HGNC Symbol;Acc:HGNC:29165]	11	q23.3	-1	116843402	117098437	1.54397801	4.42E-10
1702	ENSG00000184226	PCDH9	protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]	13	q21.32	-1	66302834	67230445	-1.794456342	4.52E-10
1703	ENSG00000072736	NFATC3	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3 [Source:HGNC Symbol;Acc:HGNC:7777]"	16	q22.1	1	68084751	68229259	-1.211336194	4.53E-10
1704	ENSG00000103356	EARS2	"glutamyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29419]"	16	p12.2	-1	23522014	23557731	0.940300436	4.57E-10
1705	ENSG00000184898	RBM43	RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]	2	q23.3	-1	151247940	151261879	-1.306247688	4.62E-10
1706	ENSG00000180113	TDRD6	tudor domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21339]	6	p12.3	1	46687875	46704319	2.581459661	4.68E-10
1707	ENSG00000068796	KIF2A	kinesin heavy chain member 2A [Source:HGNC Symbol;Acc:HGNC:6318]	5	q12.1	1	62306162	62537249	-1.081632672	4.69E-10
1708	ENSG00000228223	HCG11	HLA complex group 11 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:17707]	6	p22.2	1	26523450	26526579	-1.570181633	4.72E-10
1709	ENSG00000101104	PABPC1L	"poly(A) binding protein, cytoplasmic 1-like [Source:HGNC Symbol;Acc:HGNC:15797]"	20	q13.12	1	44910062	44959035	1.804887201	4.80E-10
1710	ENSG00000048740	CELF2	"CUGBP, Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]"	10	p14	1	11005321	11336675	-1.525201604	4.82E-10
1711	ENSG00000141198	TOM1L1	target of myb1 like 1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11983]	17	q22	1	54899387	54961956	1.067109983	4.83E-10
1712	ENSG00000189129	PLAC9	placenta-specific 9 [Source:HGNC Symbol;Acc:HGNC:19255]	10	q22.3	1	80131682	80145359	-2.35329359	4.93E-10
1713	ENSG00000066027	PPP2R5A	"protein phosphatase 2, regulatory subunit B', alpha [Source:HGNC Symbol;Acc:HGNC:9309]"	1	q32.3	1	212285537	212361863	-0.787961604	5.01E-10
1714	ENSG00000156502	SUPV3L1	"suppressor of var1, 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:11471]"	10	q22.1	1	69180232	69209099	0.958171117	5.03E-10
1715	ENSG00000177181	RIMKLA	ribosomal modification protein rimK-like family member A [Source:HGNC Symbol;Acc:HGNC:28725]	1	p34.2	1	42380795	42422578	0.966731615	5.12E-10
1716	ENSG00000062598	ELMO2	engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233]	20	q13.12	-1	46366049	46432985	-1.381323535	5.23E-10
1717	ENSG00000174796	THAP6	THAP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23189]	4	q21.1	1	75513946	75550473	-1.155085278	5.31E-10
1718	ENSG00000197183	NOL4L	nucleolar protein 4-like [Source:HGNC Symbol;Acc:HGNC:16106]	20	q11.21	-1	32443059	32585074	-1.046714368	5.31E-10
1719	ENSG00000149418	ST14	suppression of tumorigenicity 14 (colon carcinoma) [Source:HGNC Symbol;Acc:HGNC:11344]	11	q24.3	1	130159562	130210376	1.696226907	5.37E-10
1720	ENSG00000120324	PCDHB10	protocadherin beta 10 [Source:HGNC Symbol;Acc:HGNC:8681]	5	q31.3	1	141187319	141195642	2.189611041	5.47E-10
1721	ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	10	q23.31	1	87863113	87971930	-1.14122775	5.48E-10
1722	ENSG00000187094	CCK	cholecystokinin [Source:HGNC Symbol;Acc:HGNC:1569]	3	p22.1	-1	42257825	42266207	-3.185120071	5.49E-10
1723	ENSG00000198898	CAPZA2	"capping protein (actin filament) muscle Z-line, alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]"	7	q31.2	1	116811070	116922049	1.697567647	5.50E-10
1724	ENSG00000089486	CDIP1	cell death-inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234]	16	p13.3	-1	4510675	4538828	-1.024028393	5.53E-10
1725	ENSG00000153714	LURAP1L	leucine rich adaptor protein 1-like [Source:HGNC Symbol;Acc:HGNC:31452]	9	p23	1	12775021	12822131	-1.454780461	5.97E-10
1726	ENSG00000010404	IDS	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	X	q28	-1	149476990	149521096	-1.090385172	5.99E-10
1727	ENSG00000166482	MFAP4	microfibrillar-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	17	p11.2	-1	19383442	19387240	-2.118633118	5.99E-10
1728	ENSG00000119866	BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein) [Source:HGNC Symbol;Acc:HGNC:13221]	2	p16.1	-1	60451167	60553567	-2.084685905	6.05E-10
1729	ENSG00000164933	SLC25A32	"solute carrier family 25 (mitochondrial folate carrier), member 32 [Source:HGNC Symbol;Acc:HGNC:29683]"	8	q22.3	-1	103398635	103415189	1.021244965	6.22E-10
1730	ENSG00000177084	POLE	"polymerase (DNA directed), epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]"	12	q24.33	-1	132623753	132687365	1.050593957	6.25E-10
1731	ENSG00000116584	ARHGEF2	Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:HGNC:682]	1	q22	-1	155946851	156007070	-1.199159103	6.40E-10
1732	ENSG00000230037	UBBP1	ubiquitin B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12464]	2	q22.1	-1	136329441	136329913	-1.120226551	6.52E-10
1733	ENSG00000175792	RUVBL1	RuvB-like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	3	q21.3	-1	128064778	128153914	0.969469947	6.88E-10
1734	ENSG00000065154	OAT	ornithine aminotransferase [Source:HGNC Symbol;Acc:HGNC:8091]	10	q26.13	-1	124397303	124418976	-1.037998155	6.90E-10
1735	ENSG00000166341	DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]	11	p15.4	-1	6621323	6655854	-1.691378708	6.91E-10
1736	ENSG00000177311	ZBTB38	zinc finger and BTB domain containing 38 [Source:HGNC Symbol;Acc:HGNC:26636]	3	q23	1	141324213	141449792	-1.4661643	6.96E-10
1737	ENSG00000204128	C2orf72	chromosome 2 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:27418]	2	q37.1	1	231037490	231049719	2.619669902	7.04E-10
1738	ENSG00000131941	RHPN2	"rhophilin, Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]"	19	q13.11	-1	32978593	33064888	1.442975037	7.07E-10
1739	ENSG00000116754	SRSF11	serine/arginine-rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	1	p31.1	1	70205682	70253052	1.186113648	7.12E-10
1740	ENSG00000074590	NUAK1	"NUAK family, SNF1-like kinase, 1 [Source:HGNC Symbol;Acc:HGNC:14311]"	12	q23.3	-1	106063340	106140033	-1.362557993	7.15E-10
1741	ENSG00000187955	COL14A1	"collagen, type XIV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2191]"	8	q24.12	1	120059780	120372036	-1.898898995	7.15E-10
1742	ENSG00000104852	SNRNP70	small nuclear ribonucleoprotein 70kDa (U1) [Source:HGNC Symbol;Acc:HGNC:11150]	19	q13.33	1	49085419	49108605	0.820391332	7.30E-10
1743	ENSG00000150625	GPM6A	glycoprotein M6A [Source:HGNC Symbol;Acc:HGNC:4460]	4	q34.2	-1	175632934	176002664	-2.838017795	7.37E-10
1744	ENSG00000165195	PIGA	"phosphatidylinositol glycan anchor biosynthesis, class A [Source:HGNC Symbol;Acc:HGNC:8957]"	X	p22.2	-1	15319451	15335554	1.045354166	7.37E-10
1745	ENSG00000123066	MED13L	mediator complex subunit 13-like [Source:HGNC Symbol;Acc:HGNC:22962]	12	q24.21	-1	115953872	116277338	-1.302245466	7.43E-10
1746	ENSG00000174307	PHLDA3	"pleckstrin homology-like domain, family A, member 3 [Source:HGNC Symbol;Acc:HGNC:8934]"	1	q32.1	-1	201464383	201469237	-1.320213313	7.57E-10
1747	ENSG00000083544	TDRD3	tudor domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20612]	13	q21.2	1	60396457	60573878	-0.839606369	7.58E-10
1748	ENSG00000076928	ARHGEF1	Rho guanine nucleotide exchange factor (GEF) 1 [Source:HGNC Symbol;Acc:HGNC:681]	19	q13.2	1	41883161	41930150	0.924177469	7.69E-10
1749	ENSG00000185404	SP140L	SP140 nuclear body protein-like [Source:HGNC Symbol;Acc:HGNC:25105]	2	q37.1	1	230327184	230403732	-1.740779683	7.71E-10
1750	ENSG00000184786	TCTE3	t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695]	6	q27	-1	169740114	169751587	1.113353378	7.90E-10
1751	ENSG00000162695	SLC30A7	"solute carrier family 30 (zinc transporter), member 7 [Source:HGNC Symbol;Acc:HGNC:19306]"	1	p21.2	1	100896076	100981753	-1.566191437	7.94E-10
1752	ENSG00000150281	CTF1	cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]	16	p11.2	1	30896607	30903560	-1.251621312	8.15E-10
1753	ENSG00000175711	B3GNTL1	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 [Source:HGNC Symbol;Acc:HGNC:21727]"	17	q25.3	-1	82942155	83051810	1.052135138	8.24E-10
1754	ENSG00000198843		"SELT protein; Selenoprotein T; cDNA FLJ90525 fis, clone NT2RP4001001, highly similar to Selenoprotein T  [Source:UniProtKB/TrEMBL;Acc:Q6IAK0]"	3	q25.1	1	150602875	150630445	-0.971310592	8.34E-10
1755	ENSG00000175787	ZNF169	zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957]	9	q22.32	1	94259311	94301454	0.978665395	8.68E-10
1756	ENSG00000235109	ZSCAN31	zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097]	6	p22.1	-1	28324693	28356271	-1.182269104	8.69E-10
1757	ENSG00000260260	SNHG19	small nucleolar RNA host gene 19 [Source:HGNC Symbol;Acc:HGNC:49574]	16	p13.3	-1	2154797	2155358	1.058776755	8.70E-10
1758	ENSG00000144283	PKP4	plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026]	2	q24.1	1	158456964	158682879	1.406328071	8.86E-10
1759	ENSG00000250799	PRODH2	proline dehydrogenase (oxidase) 2 [Source:HGNC Symbol;Acc:HGNC:17325]	19	q13.12	-1	35799988	35813299	0.979200403	8.99E-10
1760	ENSG00000139219	COL2A1	"collagen, type II, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2200]"	12	q13.11	-1	47972965	48004486	3.002560454	9.25E-10
1761	ENSG00000115275	MOGS	mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862]	2	p13.1	-1	74461057	74465410	-1.098372764	9.26E-10
1762	ENSG00000234585	CCT6P3	"chaperonin containing TCP1, subunit 6 (zeta) pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35137]"	7	q11.21	1	65038354	65074713	0.960926619	9.36E-10
1763	ENSG00000104219	ZDHHC2	"zinc finger, DHHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:18469]"	8	p22	1	17156029	17224799	-1.785659893	9.43E-10
1764	ENSG00000182809	CRIP2	cysteine-rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]	14	q32.33	1	105472962	105480170	-1.825196959	9.45E-10
1765	ENSG00000135338	LCA5	Leber congenital amaurosis 5 [Source:HGNC Symbol;Acc:HGNC:31923]	6	q14.1	-1	79484991	79537458	-1.109267832	9.46E-10
1766	ENSG00000138190	EXOC6	exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]	10	q23.33	1	92834713	93059493	-1.496501417	9.47E-10
1767	ENSG00000113595	TRIM23	tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]	5	q12.3	-1	65589680	65625975	-1.391209688	9.51E-10
1768	ENSG00000135597	REPS1	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]	6	q24.1	-1	138903493	138988261	1.211581104	9.55E-10
1769	ENSG00000101577	LPIN2	lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]	18	p11.31	-1	2916994	3013315	-1.19082859	9.56E-10
1770	ENSG00000114480	GBE1	"glucan (1,4-alpha-), branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]"	3	p12.2	-1	81489699	81762161	-0.97258212	9.56E-10
1771	ENSG00000128849	CGNL1	cingulin-like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	15	q21.3	1	57375967	57550727	-0.955908886	9.62E-10
1772	ENSG00000108474	PIGL	"phosphatidylinositol glycan anchor biosynthesis, class L [Source:HGNC Symbol;Acc:HGNC:8966]"	17	p11.2	1	16217191	16351797	1.032607073	9.63E-10
1773	ENSG00000112242	E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	6	p22.3	1	20401906	20493715	-1.01754233	9.76E-10
1774	ENSG00000135677	GNS	glucosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4422]	12	q14.3	-1	64713445	64759447	-1.341029546	9.79E-10
1775	ENSG00000163596	ICA1L	"islet cell autoantigen 1,69kDa-like [Source:HGNC Symbol;Acc:HGNC:14442]"	2	q33.2	-1	202773150	202871985	-1.242893533	9.87E-10
1776	ENSG00000125810	CD93	CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]	20	p11.21	-1	23079349	23086340	-1.529130451	9.95E-10
1777	ENSG00000093217	XYLB	xylulokinase homolog (H. influenzae) [Source:HGNC Symbol;Acc:HGNC:12839]	3	p22.2	1	38346760	38421348	0.832108445	1.00E-09
1778	ENSG00000112782	CLIC5	chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517]	6	p21.1	-1	45898451	46080395	-1.059731802	1.02E-09
1779	ENSG00000135837	CEP350	centrosomal protein 350kDa [Source:HGNC Symbol;Acc:HGNC:24238]	1	q25.2	1	179954738	180114880	-1.067270801	1.02E-09
1780	ENSG00000205221	VIT	vitrin [Source:HGNC Symbol;Acc:HGNC:12697]	2	p22.2	1	36696690	36814792	-1.971187656	1.02E-09
1781	ENSG00000051523	CYBA	"cytochrome b-245, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:2577]"	16	q24.2	-1	88643283	88651152	-1.661997264	1.03E-09
1782	ENSG00000183856	IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]	1	q22	-1	156525405	156572604	2.079761218	1.04E-09
1783	ENSG00000166147	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	15	q21.1	-1	48408306	48645849	-1.824117274	1.04E-09
1784	ENSG00000132254	ARFIP2	ADP-ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]	11	p15.4	-1	6474683	6481479	1.010811905	1.06E-09
1785	ENSG00000008311	AASS	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]	7	q31.32	-1	122075647	122144280	-1.259092615	1.06E-09
1786	ENSG00000118246	FASTKD2	FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]	2	q33.3	1	206765357	206792509	1.30982239	1.07E-09
1787	ENSG00000171045	TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]	8	q24.3	-1	142212080	142403240	0.880866916	1.08E-09
1788	ENSG00000118579	MED28	mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628]	4	p15.32	1	17614631	17634105	-1.356054023	1.08E-09
1789	ENSG00000189007	ADAT2	"adenosine deaminase, tRNA-specific 2 [Source:HGNC Symbol;Acc:HGNC:21172]"	6	q24.2	-1	143422832	143450673	1.480859423	1.10E-09
1790	ENSG00000145088	EAF2	ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115]	3	q13.33	1	121835183	121886526	-2.267487046	1.11E-09
1791	ENSG00000169359	SLC33A1	"solute carrier family 33 (acetyl-CoA transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:95]"	3	q25.31	-1	155821024	155854429	0.896032674	1.15E-09
1792	ENSG00000075234	TTC38	tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]	22	q13.31	1	46267961	46294008	1.023189632	1.16E-09
1793	ENSG00000260920			1	p34.2	1	40464319	40466767	1.177413973	1.16E-09
1794	ENSG00000021574	SPAST	spastin [Source:HGNC Symbol;Acc:HGNC:11233]	2	p22.3	1	32063611	32157637	-1.18566504	1.17E-09
1795	ENSG00000032219	ARID4A	AT rich interactive domain 4A (RBP1-like) [Source:HGNC Symbol;Acc:HGNC:9885]	14	q23.1	1	58298385	58373887	1.019415487	1.17E-09
1796	ENSG00000184363	PKP3	plakophilin 3 [Source:HGNC Symbol;Acc:HGNC:9025]	11	p15.5	1	392614	404908	1.243091798	1.17E-09
1797	ENSG00000177106	EPS8L2	EPS8-like 2 [Source:HGNC Symbol;Acc:HGNC:21296]	11	p15.5	1	694438	727727	1.383813482	1.18E-09
1798	ENSG00000170011	MYRIP	myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]	3	p22.1	1	39808914	40260321	1.800436009	1.18E-09
1799	ENSG00000133103	COG6	component of oligomeric golgi complex 6 [Source:HGNC Symbol;Acc:HGNC:18621]	13	q14.11	1	39655627	39791665	-0.987665401	1.18E-09
1800	ENSG00000172819	RARG	"retinoic acid receptor, gamma [Source:HGNC Symbol;Acc:HGNC:9866]"	12	q13.13	-1	53210567	53232980	-0.871558197	1.19E-09
1801	ENSG00000175866	BAIAP2	BAI1-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]	17	q25.3	1	81035122	81117432	1.409563931	1.19E-09
1802	ENSG00000138617	PARP16	"poly (ADP-ribose) polymerase family, member 16 [Source:HGNC Symbol;Acc:HGNC:26040]"	15	q22.31	-1	65234460	65300618	-1.029637651	1.21E-09
1803	ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	2	q13	-1	110637698	110678114	0.817058002	1.21E-09
1804	ENSG00000015479	MATR3	matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]	5	q31.2	1	139293648	139331359	0.863796806	1.23E-09
1805	ENSG00000165949	IFI27	"interferon, alpha-inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]"	14	q32.12	1	94104836	94116698	-1.693752292	1.24E-09
1806	ENSG00000173976	RAX2	retina and anterior neural fold homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18286]	19	p13.3	-1	3769089	3772221	0.685680477	1.24E-09
1807	ENSG00000107560	RAB11FIP2	RAB11 family interacting protein 2 (class I) [Source:HGNC Symbol;Acc:HGNC:29152]	10	q26.11	-1	118004916	118046603	-0.902488757	1.25E-09
1808	ENSG00000108187	PBLD	phenazine biosynthesis-like protein domain containing [Source:HGNC Symbol;Acc:HGNC:23301]	10	q21.3	-1	68282660	68333049	1.193521799	1.27E-09
1809	ENSG00000131149	GSE1	Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]	16	q24.1	1	85611409	85676204	0.846175615	1.29E-09
1810	ENSG00000111605	CPSF6	"cleavage and polyadenylation specific factor 6, 68kDa [Source:HGNC Symbol;Acc:HGNC:13871]"	12	q15	1	69239537	69274358	1.288030753	1.31E-09
1811	ENSG00000047634	SCML1	sex comb on midleg-like 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10580]	X	p22.13	1	17737449	17754988	1.505484915	1.33E-09
1812	ENSG00000089351	GRAMD1A	GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]	19	q13.11	1	34994784	35026471	0.761206903	1.34E-09
1813	ENSG00000228594	C1orf233	chromosome 1 open reading frame 233 [Source:HGNC Symbol;Acc:HGNC:42951]	1	p36.33	-1	1598012	1600096	0.8873374	1.37E-09
1814	ENSG00000169255	B3GALNT1	"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]"	3	q26.1	-1	161083883	161105384	-1.504921169	1.37E-09
1815	ENSG00000028528	SNX1	sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]	15	q22.31	1	64094123	64146090	0.817782073	1.38E-09
1816	ENSG00000196597	ZNF782	zinc finger protein 782 [Source:HGNC Symbol;Acc:HGNC:33110]	9	q22.33	-1	96816472	96875623	1.521895972	1.39E-09
1817	ENSG00000006125	AP2B1	"adaptor-related protein complex 2, beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:563]"	17	q12	1	35578046	35726409	-0.887031278	1.42E-09
1818	ENSG00000185024	BRF1	"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit [Source:HGNC Symbol;Acc:HGNC:11551]"	14	q32.33	-1	105209286	105315589	0.683819638	1.42E-09
1819	ENSG00000198944	SOWAHA	sosondowah ankyrin repeat domain family member A [Source:HGNC Symbol;Acc:HGNC:27033]	5	q31.1	1	132813587	132816797	-2.446593233	1.45E-09
1820	ENSG00000081760	AACS	acetoacetyl-CoA synthetase [Source:HGNC Symbol;Acc:HGNC:21298]	12	q24.31	1	125065379	125143333	0.930633842	1.47E-09
1821	ENSG00000121644	DESI2	desumoylating isopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:24264]	1	q44	1	244652935	244709033	-0.996727671	1.50E-09
1822	ENSG00000119411	BSPRY	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]	9	q32	1	113349541	113371233	1.081144547	1.50E-09
1823	ENSG00000137968	SLC44A5	"solute carrier family 44, member 5 [Source:HGNC Symbol;Acc:HGNC:28524]"	1	p31.1	-1	75202131	75611116	2.583204291	1.54E-09
1824	ENSG00000132837	DMGDH	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]	5	q14.1	-1	78997606	79236038	-1.410977806	1.55E-09
1825	ENSG00000168297	PXK	PX domain containing serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:23326]	3	p14.3	1	58332880	58426126	-1.1386045	1.55E-09
1826	ENSG00000164070	HSPA4L	heat shock 70kDa protein 4-like [Source:HGNC Symbol;Acc:HGNC:17041]	4	q28.1	1	127781821	127840733	-1.041956668	1.55E-09
1827	ENSG00000111404	RERGL	RERG/RAS-like [Source:HGNC Symbol;Acc:HGNC:26213]	12	p12.3	-1	18080869	18320107	-2.097970476	1.59E-09
1828	ENSG00000132964	CDK8	cyclin-dependent kinase 8 [Source:HGNC Symbol;Acc:HGNC:1779]	13	q12.13	1	26254104	26405238	-0.973078175	1.59E-09
1829	ENSG00000108423	TUBD1	"tubulin, delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]"	17	q23.1	-1	59859482	59892945	-1.16349133	1.60E-09
1830	ENSG00000136732	GYPC	glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]	2	q14.3	1	126655933	126696675	-1.527979106	1.61E-09
1831	ENSG00000102034	ELF4	E74-like factor 4 (ets domain transcription factor) [Source:HGNC Symbol;Acc:HGNC:3319]	X	q26.1	-1	130064874	130110716	-1.575104494	1.62E-09
1832	ENSG00000175348	TMEM9B	"TMEM9 domain family, member B [Source:HGNC Symbol;Acc:HGNC:1168]"	11	p15.4	-1	8947294	8965011	-1.715649772	1.66E-09
1833	ENSG00000152503	TRIM36	tripartite motif containing 36 [Source:HGNC Symbol;Acc:HGNC:16280]	5	q22.3	-1	115124762	115180546	2.148089706	1.68E-09
1834	ENSG00000136147	PHF11	PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]	13	q14.2	1	49495610	49528987	-0.971823709	1.68E-09
1835	ENSG00000137073	UBAP2	ubiquitin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:14185]	9	p13.3	-1	33921693	34048949	0.906012269	1.69E-09
1836	ENSG00000177606	JUN	jun proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6204]	1	p32.1	-1	58780788	58784327	1.754785194	1.72E-09
1837	ENSG00000197062	ZSCAN26	zinc finger and SCAN domain containing 26 [Source:HGNC Symbol;Acc:HGNC:12978]	6	p22.1	1	28267010	28278224	-1.005322949	1.76E-09
1838	ENSG00000101347	SAMHD1	SAM domain and HD domain 1 [Source:HGNC Symbol;Acc:HGNC:15925]	20	q11.23	-1	36890229	36951843	-1.389115432	1.77E-09
1839	ENSG00000141560	FN3KRP	fructosamine 3 kinase related protein [Source:HGNC Symbol;Acc:HGNC:25700]	17	q25.3	1	82716683	82730328	-0.908689862	1.78E-09
1840	ENSG00000143622	RIT1	Ras-like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]	1	q22	-1	155897808	155911404	-1.346247146	1.79E-09
